ob_end_time,id_type,id,ob_hour_count,met_domain_-999me,version_num,src_id,rec_st_ind,mean_wind_dir,mean_wind_speed,max_gust_dir,max_gust_speed,max_gust_ctime,mean_wind_dir_q,mean_wind_speed_q,max_gust_dir_q,max_gust_speed_q,max_gust_ctime_q,mean_wind_dir_j,mean_wind_speed_j,max_gust_dir_j,max_gust_speed_j,meto_stmp_time,midas_stmp_etime
29/07/2014 15:00,WIND,163301,1,HCM,1,19260,1011,-999,15,-999,27,1449,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 14:52,0
29/07/2014 16:00,WIND,163301,1,HCM,1,19260,1011,-999,15,-999,24,1459,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 15:52,0
29/07/2014 17:00,WIND,163301,1,HCM,1,19260,1011,-999,14,-999,23,1618,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 16:52,0
29/07/2014 18:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,25,1711,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 17:52,0
29/07/2014 19:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,21,1810,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 18:52,0
29/07/2014 20:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,19,1937,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 19:52,0
29/07/2014 21:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,17,1952,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 20:54,0
29/07/2014 22:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,23,2149,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 21:57,0
29/07/2014 23:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,23,2206,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 22:52,0
30/07/2014 00:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,18,2302,-999,6,-999,6,6,-999,-999,-999,-999,29/07/2014 23:52,0
30/07/2014 01:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,19,39,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 00:52,0
30/07/2014 02:00,WIND,163301,1,HCM,1,19260,1011,-999,8,-999,17,137,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 01:52,0
30/07/2014 03:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,19,247,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 02:52,0
30/07/2014 04:00,WIND,163301,1,HCM,1,19260,1011,-999,14,-999,25,330,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 03:52,0
30/07/2014 05:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,22,400,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 04:52,0
30/07/2014 06:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,21,540,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 05:52,0
30/07/2014 07:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,23,618,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 06:52,0
30/07/2014 08:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,19,744,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 07:54,0
30/07/2014 09:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,24,830,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 08:59,0
30/07/2014 10:00,WIND,163301,1,HCM,1,19260,1011,-999,16,-999,28,946,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 09:52,0
30/07/2014 11:00,WIND,163301,1,HCM,1,19260,1011,-999,16,-999,26,1020,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 10:52,0
30/07/2014 12:00,WIND,163301,1,HCM,1,19260,1011,-999,16,-999,29,1107,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 11:52,0
30/07/2014 13:00,WIND,163301,1,HCM,1,19260,1011,-999,16,-999,27,1156,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 12:52,0
30/07/2014 14:00,WIND,163301,1,HCM,1,19260,1011,-999,16,-999,26,1347,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 13:52,0
30/07/2014 15:00,WIND,163301,1,HCM,1,19260,1011,-999,16,-999,27,1414,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 14:52,0
30/07/2014 16:00,WIND,163301,1,HCM,1,19260,1011,-999,14,-999,24,1544,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 15:52,0
30/07/2014 17:00,WIND,163301,1,HCM,1,19260,1011,-999,15,-999,26,1647,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 16:52,0
30/07/2014 18:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,23,1659,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 17:53,0
30/07/2014 19:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,22,1751,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 18:52,0
30/07/2014 20:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,20,1922,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 19:52,0
30/07/2014 21:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,19,2026,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 20:54,0
30/07/2014 22:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,16,2129,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 21:52,0
30/07/2014 23:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,13,2209,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 22:52,0
31/07/2014 00:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,11,2311,-999,6,-999,6,6,-999,-999,-999,-999,30/07/2014 23:52,0
31/07/2014 01:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,10,30,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 00:52,0
31/07/2014 02:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,11,105,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 01:52,0
31/07/2014 03:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,8,231,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 02:52,0
31/07/2014 04:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,8,257,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 03:52,0
31/07/2014 05:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,6,449,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 04:52,0
31/07/2014 06:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,9,538,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 05:52,0
31/07/2014 07:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,10,631,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 06:52,0
31/07/2014 08:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,12,707,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 07:52,0
31/07/2014 09:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,13,829,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 08:54,0
31/07/2014 10:00,WIND,163301,1,HCM,1,19260,1011,-999,8,-999,16,933,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 09:52,0
31/07/2014 11:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,18,1033,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 10:52,0
31/07/2014 12:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,13,1128,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 11:52,0
31/07/2014 13:00,WIND,163301,1,HCM,1,19260,1011,-999,8,-999,15,1245,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 12:52,0
31/07/2014 14:00,WIND,163301,1,HCM,1,19260,1011,-999,8,-999,19,1349,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 13:52,0
31/07/2014 15:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,20,1410,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 14:52,0
31/07/2014 16:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,20,1517,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 15:52,0
31/07/2014 17:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,20,1618,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 16:52,0
31/07/2014 18:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,16,1739,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 17:52,0
31/07/2014 19:00,WIND,163301,1,HCM,1,19260,1011,-999,8,-999,15,1755,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 18:52,0
31/07/2014 20:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,12,1904,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 19:57,0
31/07/2014 21:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,11,2018,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 20:54,0
31/07/2014 22:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,4,2050,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 21:52,0
31/07/2014 23:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,3,2237,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 22:52,0
01/08/2014 00:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,9,2337,-999,6,-999,6,6,-999,-999,-999,-999,31/07/2014 23:52,0
01/08/2014 01:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,11,24,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 00:53,0
01/08/2014 02:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,8,119,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 01:52,0
01/08/2014 03:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,5,152,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 02:52,0
01/08/2014 04:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,3,321,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 03:52,0
01/08/2014 05:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,4,436,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 04:55,0
01/08/2014 06:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,4,545,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 05:52,0
01/08/2014 07:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,7,642,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 06:52,0
01/08/2014 08:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,11,719,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 07:52,0
01/08/2014 09:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,12,822,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 08:54,0
01/08/2014 10:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,12,853,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 09:52,0
01/08/2014 11:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,11,1017,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 10:53,0
01/08/2014 12:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,9,1138,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 11:52,0
01/08/2014 13:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,9,1203,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 12:52,0
01/08/2014 14:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,9,1341,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 13:52,0
01/08/2014 15:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,9,1409,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 14:52,0
01/08/2014 16:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,10,1534,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 15:52,0
01/08/2014 17:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,9,1552,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 16:52,0
01/08/2014 18:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,5,1747,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 17:52,0
01/08/2014 19:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,6,1831,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 18:52,0
01/08/2014 20:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,4,1856,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 19:52,0
01/08/2014 21:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,5,2040,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 20:54,0
01/08/2014 22:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,6,2130,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 21:52,0
01/08/2014 23:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,6,2151,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 22:52,0
02/08/2014 00:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,5,2314,-999,6,-999,6,6,-999,-999,-999,-999,01/08/2014 23:52,0
02/08/2014 01:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,4,2353,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 00:52,0
02/08/2014 02:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,2,111,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 01:52,0
02/08/2014 03:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,3,209,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 02:52,0
02/08/2014 04:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,4,339,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 03:52,0
02/08/2014 05:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,2,353,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 04:52,0
02/08/2014 06:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,2,527,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 05:52,0
02/08/2014 07:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,12,647,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 06:57,0
02/08/2014 08:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,16,730,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 07:52,0
02/08/2014 09:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,19,807,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 08:54,0
02/08/2014 10:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,19,850,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 09:53,0
02/08/2014 11:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,21,956,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 10:53,0
02/08/2014 12:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,22,1050,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 11:53,0
02/08/2014 13:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,20,1150,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 12:53,0
02/08/2014 14:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,23,1335,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 13:53,0
02/08/2014 15:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,22,1403,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 14:52,0
02/08/2014 16:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,22,1536,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 15:52,0
02/08/2014 17:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,22,1637,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 16:52,0
02/08/2014 18:00,WIND,163301,1,HCM,1,19260,1011,-999,14,-999,24,1722,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 17:52,0
02/08/2014 19:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,22,1758,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 18:52,0
02/08/2014 20:00,WIND,163301,1,HCM,1,19260,1011,-999,8,-999,16,1859,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 19:52,0
02/08/2014 21:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,11,1953,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 20:56,0
02/08/2014 22:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,8,2050,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 21:52,0
02/08/2014 23:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,6,2213,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 22:53,0
03/08/2014 00:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,4,2259,-999,6,-999,6,6,-999,-999,-999,-999,02/08/2014 23:52,0
03/08/2014 01:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,5,46,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 00:52,0
03/08/2014 02:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,5,59,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 01:52,0
03/08/2014 03:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,4,229,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 02:52,0
03/08/2014 04:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,5,349,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 03:52,0
03/08/2014 05:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,5,350,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 04:52,0
03/08/2014 06:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,7,533,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 05:52,0
03/08/2014 07:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,8,633,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 06:52,0
03/08/2014 08:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,11,712,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 07:52,0
03/08/2014 09:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,10,839,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 08:56,0
03/08/2014 10:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,14,943,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 09:52,0
03/08/2014 11:00,WIND,163301,1,HCM,1,19260,1011,-999,8,-999,18,1036,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 10:52,0
03/08/2014 12:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,21,1143,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 11:54,0
03/08/2014 13:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,24,1154,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 12:52,0
03/08/2014 14:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,21,1331,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 13:52,0
03/08/2014 15:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,22,1404,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 14:52,0
03/08/2014 16:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,19,1532,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 15:52,0
03/08/2014 17:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,22,1643,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 16:52,0
03/08/2014 18:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,18,1713,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 17:52,0
03/08/2014 19:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,13,1756,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 18:54,0
03/08/2014 20:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,14,1930,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 19:52,0
03/08/2014 21:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,14,1959,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 20:54,0
03/08/2014 22:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,11,2143,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 21:52,0
03/08/2014 23:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,17,2240,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 22:52,0
04/08/2014 00:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,17,2320,-999,6,-999,6,6,-999,-999,-999,-999,03/08/2014 23:52,0
04/08/2014 01:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,22,40,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 00:52,0
04/08/2014 02:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,18,140,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 01:52,0
04/08/2014 03:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,17,222,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 02:52,0
04/08/2014 04:00,WIND,163301,1,HCM,1,19260,1011,-999,8,-999,15,346,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 03:52,0
04/08/2014 05:00,WIND,163301,1,HCM,1,19260,1011,-999,10,-999,18,449,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 04:52,0
04/08/2014 06:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,17,525,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 05:52,0
04/08/2014 07:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,19,605,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 06:52,0
04/08/2014 08:00,WIND,163301,1,HCM,1,19260,1011,-999,11,-999,20,659,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 07:52,0
04/08/2014 09:00,WIND,163301,1,HCM,1,19260,1011,-999,14,-999,24,806,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 08:53,0
04/08/2014 10:00,WIND,163301,1,HCM,1,19260,1011,-999,15,-999,26,946,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 09:52,0
04/08/2014 11:00,WIND,163301,1,HCM,1,19260,1011,-999,14,-999,24,1043,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 10:52,0
04/08/2014 12:00,WIND,163301,1,HCM,1,19260,1011,-999,15,-999,24,1135,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 11:52,0
04/08/2014 13:00,WIND,163301,1,HCM,1,19260,1011,-999,15,-999,23,1245,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 12:52,0
04/08/2014 14:00,WIND,163301,1,HCM,1,19260,1011,-999,14,-999,24,1305,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 13:52,0
04/08/2014 15:00,WIND,163301,1,HCM,1,19260,1011,-999,13,-999,22,1359,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 14:52,0
04/08/2014 16:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,22,1542,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 15:52,0
04/08/2014 17:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,21,1632,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 16:57,0
04/08/2014 18:00,WIND,163301,1,HCM,1,19260,1011,-999,12,-999,19,1738,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 17:52,0
04/08/2014 19:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,16,1751,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 18:52,0
04/08/2014 20:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,13,1922,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 19:52,0
04/08/2014 21:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,7,2000,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 20:54,0
04/08/2014 22:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,7,2115,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 21:54,0
04/08/2014 23:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,7,2152,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 22:52,0
05/08/2014 00:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,7,2311,-999,6,-999,6,6,-999,-999,-999,-999,04/08/2014 23:54,0
05/08/2014 01:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,6,2357,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 00:52,0
05/08/2014 02:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,2,143,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 01:52,0
05/08/2014 03:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,2,150,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 02:52,0
05/08/2014 04:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,4,349,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 03:52,0
05/08/2014 05:00,WIND,163301,1,HCM,1,19260,1011,-999,2,-999,4,350,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 04:52,0
05/08/2014 06:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,2,451,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 05:52,0
05/08/2014 07:00,WIND,163301,1,HCM,1,19260,1011,-999,1,-999,3,636,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 06:52,0
05/08/2014 08:00,WIND,163301,1,HCM,1,19260,1011,-999,3,-999,6,749,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 07:53,0
05/08/2014 09:00,WIND,163301,1,HCM,1,19260,1011,-999,4,-999,7,758,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 08:54,0
05/08/2014 10:00,WIND,163301,1,HCM,1,19260,1011,-999,5,-999,9,938,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 09:52,0
05/08/2014 11:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,9,1020,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 10:52,0
05/08/2014 12:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,10,1136,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 11:52,0
05/08/2014 13:00,WIND,163301,1,HCM,1,19260,1011,-999,6,-999,11,1218,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 12:52,0
05/08/2014 14:00,WIND,163301,1,HCM,1,19260,1011,-999,7,-999,14,1348,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 13:52,0
05/08/2014 15:00,WIND,163301,1,HCM,1,19260,1011,-999,9,-999,16,1358,-999,6,-999,6,6,-999,-999,-999,-999,05/08/2014 14:52,0
