# U  POINT_DATA 64516
#  x  y  z  U_x  U_y  U_z  
3506187.5 3733387.5 2 1.233749403 0.0001339791995 0.001060161007
3506212.5 3733387.5 2 1.232003549 -6.259487799e-005 0.001093722769
3506237.5 3733387.5 2 1.230243242 -0.000299793598 0.001013437568
3506262.5 3733387.5 2 1.228788986 -0.0005851980856 0.0009142506444
3506287.5 3733387.5 2 1.227369019 -0.0009317362311 0.000760093832
3506312.5 3733387.5 2 1.226019667 -0.001365298236 0.0007353439318
3506337.5 3733387.5 2 1.224412903 -0.001913067304 0.0006303111098
3506362.5 3733387.5 2 1.223248465 -0.002601801869 0.0006040619312
3506387.5 3733387.5 2 1.22152607 -0.003439294472 0.0005225569652
3506412.5 3733387.5 2 1.220465416 -0.004445823562 0.0006137401851
3506437.5 3733387.5 2 1.218317707 -0.005662325263 0.0007130501503
3506462.5 3733387.5 2 1.216476639 -0.007157134627 0.0009447461506
3506487.5 3733387.5 2 1.213748911 -0.009000912048 0.001156642386
3506512.5 3733387.5 2 1.211394346 -0.01128871688 0.001660014519
3506537.5 3733387.5 2 1.207816014 -0.01416607265 0.002363316528
3506562.5 3733387.5 2 1.203054847 -0.01771556741 0.003623943757
3506587.5 3733387.5 2 1.196163331 -0.02179432779 0.005217712003
3506612.5 3733387.5 2 1.188364915 -0.02642607933 0.008085911988
3506637.5 3733387.5 2 1.174610425 -0.03100267573 0.01289364966
3506662.5 3733387.5 2 1.148705321 -0.03478368279 0.01978492106
3506687.5 3733387.5 2 1.115865676 -0.03956616236 0.02850425734
3506712.5 3733387.5 2 1.089955471 -0.05037767784 0.0493356208
3506737.5 3733387.5 2 1.170651429 -0.05142386915 0.0663001383
3506762.5 3733387.5 2 1.237005959 -0.04092157334 0.07561629924
3506787.5 3733387.5 2 1.291071741 -0.0213226815 0.07966262646
3506812.5 3733387.5 17.40729904 1.346184032 0.02924907566 0.07154873909
3506837.5 3733387.5 19.69107437 1.338343674 0.06024836037 0.06230540054
3506862.5 3733387.5 20.07925224 1.359760305 0.07155349513 0.05453033365
3506887.5 3733387.5 21.41731071 1.394443225 0.07104075515 0.04656754479
3506912.5 3733387.5 21.91117859 1.394135416 0.05576515184 0.01380584853
3506937.5 3733387.5 18.8860569 1.171924602 0.03844002124 -0.002508992648
3506962.5 3733387.5 17.70614243 1.009746917 0.02537148493 -0.00964066432
3506987.5 3733387.5 16.40075111 0.8962228898 0.01289201134 -0.01710086276
3507012.5 3733387.5 2 0.8344064136 -0.002716434372 -0.01549013453
3507037.5 3733387.5 2 0.8658436917 -0.01257100819 -0.01765177807
3507062.5 3733387.5 2 0.8830393979 -0.01738019923 -0.01992306021
3507087.5 3733387.5 2 0.8870909789 -0.01986042586 -0.02077736206
3507112.5 3733387.5 2 0.8931756166 -0.0172012155 -0.01814590834
3507137.5 3733387.5 2 0.9182220367 -0.01594186996 -0.01682851737
3507162.5 3733387.5 2 0.9390625492 -0.0158636323 -0.01593577966
3507187.5 3733387.5 2 0.9552974307 -0.0156853885 -0.0153906
3507212.5 3733387.5 2 0.9696708747 -0.01525593371 -0.01419295103
3507237.5 3733387.5 2 0.9843334592 -0.01484685847 -0.01353612675
3507262.5 3733387.5 2 0.9983129883 -0.01449631479 -0.0127545465
3507287.5 3733387.5 2 1.010699082 -0.01412271802 -0.01227139602
3507312.5 3733387.5 2 1.022464538 -0.01372717604 -0.01132520072
3507337.5 3733387.5 2 1.033081955 -0.01332031138 -0.01072644296
3507362.5 3733387.5 2 1.043639928 -0.01293444071 -0.01001446667
3507387.5 3733387.5 2 1.052920981 -0.01252886731 -0.009569027229
3507412.5 3733387.5 2 1.062234254 -0.01213305418 -0.008792737896
3507437.5 3733387.5 2 1.07002654 -0.01173734585 -0.0082578707
3507462.5 3733387.5 2 1.07794277 -0.01136643141 -0.00766012665
3507487.5 3733387.5 2 1.084900429 -0.0109898968 -0.007300179341
3507512.5 3733387.5 2 1.092042669 -0.01063090192 -0.006689093606
3507537.5 3733387.5 2 1.097852575 -0.01027641171 -0.00625576952
3507562.5 3733387.5 2 1.103755366 -0.009941964835 -0.005788944823
3507587.5 3733387.5 2 1.108990263 -0.009610165207 -0.005511869541
3507612.5 3733387.5 2 1.114353333 -0.009293872354 -0.005044665912
3507637.5 3733387.5 2 1.118733094 -0.008987206355 -0.004715569809
3507662.5 3733387.5 2 1.123144662 -0.008696205402 -0.0043665522
3507687.5 3733387.5 2 1.127119042 -0.00841455695 -0.004166391308
3507712.5 3733387.5 2 1.131115701 -0.008145523486 -0.003810158387
3507737.5 3733387.5 2 1.134457656 -0.007885257452 -0.003566907134
3507762.5 3733387.5 2 1.137784831 -0.007637732059 -0.003309986995
3507787.5 3733387.5 2 1.140831959 -0.007400456492 -0.003169125496
3507812.5 3733387.5 2 1.143847446 -0.007171926314 -0.002896010631
3507837.5 3733387.5 2 1.146419863 -0.006952519039 -0.002717380431
3507862.5 3733387.5 2 1.14898008 -0.006743339736 -0.002527961942
3507887.5 3733387.5 2 1.151334588 -0.006541396787 -0.002430574032
3507912.5 3733387.5 2 1.153664262 -0.006346267518 -0.002220488412
3507937.5 3733387.5 2 1.155666989 -0.006159347375 -0.002089406004
3507962.5 3733387.5 2 1.157669429 -0.005980705862 -0.001949333288
3507987.5 3733387.5 2 1.159528842 -0.005809234064 -0.001885155418
3508012.5 3733387.5 2 1.161366616 -0.005641279134 -0.001721259782
3508037.5 3733387.5 2 1.162941737 -0.005479832848 -0.001624232997
3508062.5 3733387.5 2 1.164541649 -0.00532717315 -0.001517737495
3508087.5 3733387.5 2 1.166010998 -0.005180827526 -0.001476066504
3508112.5 3733387.5 2 1.16749556 -0.005035832003 -0.001348241917
3508137.5 3733387.5 2 1.168756027 -0.004896379156 -0.001277629355
3508162.5 3733387.5 2 1.170049416 -0.004763704998 -0.001196115522
3508187.5 3733387.5 2 1.171243478 -0.004635870922 -0.001170953871
3508212.5 3733387.5 2 1.172451778 -0.004511541659 -0.001068804965
3508237.5 3733387.5 2 1.173482218 -0.004391978046 -0.001017183389
3508262.5 3733387.5 2 1.174536815 -0.004276165456 -0.0009533293951
3508287.5 3733387.5 2 1.175525052 -0.00416546848 -0.0009409573684
3508312.5 3733387.5 2 1.176529719 -0.004056945861 -0.0008579065877
3508337.5 3733387.5 2 1.177375831 -0.003952268151 -0.0008212134446
3508362.5 3733387.5 2 1.178264953 -0.003850642653 -0.0007704953603
3508387.5 3733387.5 2 1.179081053 -0.003753330799 -0.0007668804856
3508412.5 3733387.5 2 1.17993924 -0.003658655904 -0.0006984175083
3508437.5 3733387.5 2 1.180641657 -0.003567616513 -0.0006722708302
3508462.5 3733387.5 2 1.181401062 -0.003478893081 -0.0006313508087
3508487.5 3733387.5 2 1.18209373 -0.003393714386 -0.000634415441
3508512.5 3733387.5 2 1.182833002 -0.003310833797 -0.0005767940722
3508537.5 3733387.5 2 1.183431253 -0.003231231265 -0.0005590952341
3508562.5 3733387.5 2 1.184090738 -0.003153539283 -0.0005252415909
3508587.5 3733387.5 2 1.184688841 -0.003079018463 -0.0005330761629
3508612.5 3733387.5 2 1.185337541 -0.003006564195 -0.00048363556
3508637.5 3733387.5 2 1.18585649 -0.00293704781 -0.0004724946246
3508662.5 3733387.5 2 1.18643999 -0.002869145008 -0.000443828049
3508687.5 3733387.5 2 1.186965819 -0.002804111467 -0.0004551847558
3508712.5 3733387.5 2 1.187545528 -0.002740966734 -0.0004119477321
3508737.5 3733387.5 2 1.188004325 -0.002680503293 -0.0004059199598
3508762.5 3733387.5 2 1.188530439 -0.002621488594 -0.0003810321655
3508787.5 3733387.5 2 1.18900131 -0.002565096913 -0.0003950271034
3508812.5 3733387.5 2 1.18952879 -0.00251042908 -0.0003565445281
3508837.5 3733387.5 2 1.189942192 -0.002458201737 -0.0003546002172
3508862.5 3733387.5 2 1.190425237 -0.002407299109 -0.0003325118533
3508887.5 3733387.5 2 1.190854486 -0.002358804555 -0.0003485506075
3508912.5 3733387.5 2 1.191342635 -0.00231189124 -0.0003137595418
3508937.5 3733387.5 2 1.191721983 -0.002267173543 -0.0003151443217
3508962.5 3733387.5 2 1.192173051 -0.002223603084 -0.0002951425641
3508987.5 3733387.5 2 1.192571057 -0.002182189574 -0.0003127950223
3509012.5 3733387.5 2 1.193029924 -0.002142211363 -0.0002808714988
3509037.5 3733387.5 2 1.193383976 -0.002104171821 -0.0002849793949
3509062.5 3733387.5 2 1.193811555 -0.002067101899 -0.00026650817
3509087.5 3733387.5 2 1.194186305 -0.002031948462 -0.0002854233673
3509112.5 3733387.5 2 1.19462369 -0.001998076545 -0.0002556988876
3509137.5 3733387.5 2 1.194959372 -0.001965916119 -0.0002620289776
3509162.5 3733387.5 2 1.19537028 -0.00193455207 -0.000244643701
3509187.5 3733387.5 2 1.195728208 -0.001904878115 -0.0002645510561
3509212.5 3733387.5 2 1.196150285 -0.001876381445 -0.0002365088091
3509237.5 3733387.5 2 1.196472875 -0.001849360535 -0.000244680973
3509262.5 3733387.5 2 1.196872142 -0.001823000037 -0.0002280523768
3509287.5 3733387.5 2 1.197217984 -0.00179816532 -0.0002487541935
3509312.5 3733387.5 2 1.197629419 -0.001774366569 -0.0002220372496
3509337.5 3733387.5 2 1.197943222 -0.00175178048 -0.0002317593601
3509362.5 3733387.5 2 1.198334974 -0.001729692416 -0.0002154890397
3509387.5 3733387.5 2 1.198672417 -0.001708900396 -0.0002366992399
3509412.5 3733387.5 2 1.199076416 -0.001689005255 -0.0002107991112
3509437.5 3733387.5 2 1.199383813 -0.00167010735 -0.0002217218734
3509462.5 3733387.5 2 1.199770314 -0.001651599827 -0.0002057497031
3509487.5 3733387.5 2 1.200101747 -0.001634247479 -0.0002275207035
3509512.5 3733387.5 2 1.200500818 -0.001617773243 -0.0002024082875
3509537.5 3733387.5 2 1.200804189 -0.001602197072 -0.000214538773
3509562.5 3733387.5 2 1.201187919 -0.001586945626 -0.0001988641513
3509587.5 3733387.5 2 1.201515898 -0.001572652485 -0.0002211832883
3509612.5 3733387.5 2 1.201912689 -0.001559112932 -0.000196665414
3509637.5 3733387.5 2 1.202214481 -0.001546246801 -0.0002098105448
3509662.5 3733387.5 2 1.202597821 -0.001533597814 -0.0001943717206
3509687.5 3733387.5 2 1.202924789 -0.001521717868 -0.0002171859155
3509712.5 3733387.5 2 1.203321379 -0.001510421884 -0.0001929096636
3509737.5 3733387.5 2 1.203622797 -0.001499595851 -0.0002069218419
3509762.5 3733387.5 2 1.204006691 -0.001488860155 -0.0001920348604
3509787.5 3733387.5 2 1.204334519 -0.001478653001 -0.0002157409856
3509812.5 3733387.5 2 1.204733775 -0.001468871575 -0.0001922538651
3509837.5 3733387.5 2 1.205041299 -0.001459331845 -0.0002078317437
3509862.5 3733387.5 2 1.205429141 -0.001449690982 -0.0001950693832
3509887.5 3733387.5 2 1.205778783 -0.00144031467 -0.0002214986244
3509912.5 3733387.5 2 1.206153574 -0.001430925521 -0.0001696350739
3509937.5 3733387.5 2 1.206481915 -0.00142164367 -0.0001987396038
3509962.5 3733387.5 2 1.206630781 -0.001412378085 -8.877258667e-005
3509987.5 3733387.5 2 1.206630781 -0.001412378085 -8.877258667e-005
3503687.5 3733412.5 2 1.348582822 6.485723971e-005 -0.0004750836437
3503662.5 3733412.5 2 1.34795369 4.742038488e-005 -0.000403759585
3503712.5 3733412.5 2 1.349166547 8.582516939e-005 -0.0003937634034
3503737.5 3733412.5 2 1.349436712 0.0001084684943 -0.0003547915312
3503762.5 3733412.5 2 1.349660361 0.0001319660168 -0.0002630616035
3503787.5 3733412.5 2 1.349666208 0.0001534199284 -0.000204508208
3503812.5 3733412.5 2 1.349559841 0.0001717017798 -2.768447739e-005
3503837.5 3733412.5 2 1.349110494 0.0001858307197 0.0001147834216
3503862.5 3733412.5 2 1.348613005 0.0001967573554 0.000274930503
3503887.5 3733412.5 2 1.347902136 0.0002050034895 0.00038328911
3503912.5 3733412.5 2 1.347127255 0.0002114915479 0.0005576820111
3503937.5 3733412.5 2 1.346080679 0.0002168174674 0.0006821115028
3503962.5 3733412.5 2 1.345037531 0.0002216596943 0.0008029395085
3503987.5 3733412.5 2 1.343847368 0.0002265946277 0.0008696185463
3504012.5 3733412.5 2 1.3426513 0.0002316368471 0.0009903455594
3504037.5 3733412.5 2 1.341253166 0.0002370623433 0.001063284352
3504062.5 3733412.5 2 1.33990505 0.0002428972125 0.001137231214
3504087.5 3733412.5 2 1.338454704 0.0002495421086 0.001160553544
3504112.5 3733412.5 2 1.337038704 0.0002566513166 0.001236891899
3504137.5 3733412.5 2 1.335464675 0.0002644156999 0.001268963321
3504162.5 3733412.5 2 1.333969875 0.0002727662456 0.001309221813
3504187.5 3733412.5 2 1.332399158 0.0002820124208 0.001301316746
3504212.5 3733412.5 2 1.330887233 0.0002917816222 0.001348275119
3504237.5 3733412.5 2 1.329242806 0.0003022462019 0.001352924266
3504262.5 3733412.5 2 1.32769482 0.0003133094786 0.001371486108
3504287.5 3733412.5 2 1.326084991 0.0003253302828 0.001343461064
3504312.5 3733412.5 2 1.324547627 0.0003378518758 0.001372466542
3504337.5 3733412.5 2 1.322891584 0.0003509792917 0.001359841436
3504362.5 3733412.5 2 1.321343583 0.0003647359368 0.001364152236
3504387.5 3733412.5 2 1.319741885 0.0003794948848 0.001323543108
3504412.5 3733412.5 2 1.318219419 0.0003947040001 0.001342430499
3504437.5 3733412.5 2 1.316585402 0.0004104294185 0.001320088023
3504462.5 3733412.5 2 1.315067 0.0004267533093 0.001316446534
3504487.5 3733412.5 2 1.313500488 0.0004439441782 0.001268390944
3504512.5 3733412.5 2 1.312018618 0.0004615859665 0.001281296346
3504537.5 3733412.5 2 1.310430317 0.0004796159514 0.001253134455
3504562.5 3733412.5 2 1.308962218 0.0004981878712 0.001245263577
3504587.5 3733412.5 2 1.307450025 0.0005175451006 0.001192920557
3504612.5 3733412.5 2 1.306026585 0.0005372776273 0.001202737718
3504637.5 3733412.5 2 1.304500148 0.0005572441443 0.001171490128
3504662.5 3733412.5 2 1.303096289 0.0005776432199 0.001161923003
3504687.5 3733412.5 2 1.301650573 0.0005986621062 0.001107550247
3504712.5 3733412.5 2 1.300295801 0.0006200027845 0.001116351434
3504737.5 3733412.5 2 1.298839664 0.0006414301522 0.001084083886
3504762.5 3733412.5 2 1.297506886 0.0006632267901 0.001074530887
3504787.5 3733412.5 2 1.296133392 0.0006855249309 0.001019847591
3504812.5 3733412.5 2 1.294851902 0.0007080132452 0.001029098614
3504837.5 3733412.5 2 1.293469685 0.0007303676843 0.0009972552121
3504862.5 3733412.5 2 1.29221065 0.0007529781006 0.0009888389248
3504887.5 3733412.5 2 1.290911212 0.0007759319761 0.0009349996139
3504912.5 3733412.5 2 1.289703913 0.0007989381564 0.0009455613222
3504937.5 3733412.5 2 1.288395748 0.0008215660814 0.0009150204417
3504962.5 3733412.5 2 1.287209888 0.0008443094103 0.0009084161318
3504987.5 3733412.5 2 1.285983286 0.0008671917149 0.0008561820413
3505012.5 3733412.5 2 1.284848491 0.0008899036103 0.0008684307623
3505037.5 3733412.5 2 1.283612546 0.0009119746177 0.0008396074397
3505062.5 3733412.5 2 1.282497865 0.0009339685719 0.0008351511221
3505087.5 3733412.5 2 1.281341644 0.0009558342657 0.0007849126252
3505112.5 3733412.5 2 1.280276221 0.0009772922329 0.0007991020328
3505137.5 3733412.5 2 1.279108777 0.0009978438413 0.000772215049
3505162.5 3733412.5 2 1.27806136 0.001018099731 0.0007698144872
3505187.5 3733412.5 2 1.27697152 0.001038030478 0.0007215553153
3505212.5 3733412.5 2 1.275970844 0.001057329691 0.0007377782211
3505237.5 3733412.5 2 1.274867038 0.001075451339 0.000712798241
3505262.5 3733412.5 2 1.273882325 0.001093024737 0.0007122352615
3505287.5 3733412.5 2 1.272854261 0.001109978512 0.0006658628877
3505312.5 3733412.5 2 1.271913424 0.001126073138 0.0006838574312
3505337.5 3733412.5 2 1.270869384 0.001140630349 0.0006608549274
3505362.5 3733412.5 2 1.269939126 0.001154509581 0.0006621608065
3505387.5 3733412.5 2 1.268965858 0.001168469746 0.0006160414627
3505412.5 3733412.5 2 1.268092456 0.001180036489 0.0006349490081
3505437.5 3733412.5 2 1.267090387 0.001188528966 0.0006133713973
3505462.5 3733412.5 2 1.2662265 0.001197354689 0.0006161433594
3505487.5 3733412.5 2 1.265293142 0.001205551994 0.0005731004625
3505512.5 3733412.5 2 1.264466565 0.001211815104 0.0005942108957
3505537.5 3733412.5 2 1.263509725 0.001215870885 0.0005763677056
3505562.5 3733412.5 2 1.262674874 0.001218460574 0.0005815901253
3505587.5 3733412.5 2 1.261786228 0.001219266451 0.0005413245752
3505612.5 3733412.5 2 1.260979287 0.001217542088 0.0005661917459
3505637.5 3733412.5 2 1.260048128 0.001214744136 0.000553326682
3505662.5 3733412.5 2 1.259226213 0.001210850873 0.000564123532
3505687.5 3733412.5 2 1.258342096 0.001202752675 0.0005325717613
3505712.5 3733412.5 2 1.257517949 0.00119212949 0.0005656919619
3505737.5 3733412.5 2 1.25657808 0.001181300579 0.0005626266247
3505762.5 3733412.5 2 1.255711355 0.001167587705 0.0005850616437
3505787.5 3733412.5 2 1.254776063 0.001148895401 0.0005686729944
3505812.5 3733412.5 2 1.253873722 0.001127923382 0.0006159570034
3505837.5 3733412.5 2 1.252841513 0.001105283729 0.0006288844995
3505862.5 3733412.5 2 1.251847655 0.001079713289 0.0006674549969
3505887.5 3733412.5 2 1.250779323 0.001048222885 0.0006721824653
3505912.5 3733412.5 2 1.249685305 0.001011566049 0.0007391954027
3505937.5 3733412.5 2 1.248466466 0.0009736376003 0.0007664423295
3505962.5 3733412.5 2 1.247280595 0.0009315130236 0.0008156544526
3505987.5 3733412.5 2 1.245989595 0.0008836717802 0.0008423231085
3506012.5 3733412.5 2 1.244609178 0.0008295428567 0.000928104483
3506037.5 3733412.5 2 1.243114435 0.0007692153007 0.0009570209718
3506062.5 3733412.5 2 1.241700326 0.0007036612365 0.0009935898198
3506087.5 3733412.5 2 1.240173704 0.0006254884691 0.001020030892
3506112.5 3733412.5 2 1.238488977 0.0005343753139 0.001101139216
3506137.5 3733412.5 2 1.236754337 0.0004314363111 0.001094223822
3506162.5 3733412.5 2 1.23519277 0.0003142357518 0.001068035723
3506187.5 3733412.5 2 1.233586897 0.0001720519554 0.001031161606
3506212.5 3733412.5 2 1.231832301 -6.912676213e-007 0.001057555721
3506237.5 3733412.5 2 1.23006452 -0.0002096668412 0.00097051682
3506262.5 3733412.5 2 1.228606988 -0.0004631979267 0.0008563990778
3506287.5 3733412.5 2 1.227172954 -0.0007777273752 0.0006941096256
3506312.5 3733412.5 2 1.225829581 -0.001179046767 0.0006584078903
3506337.5 3733412.5 2 1.224163378 -0.001692487977 0.0005650244732
3506362.5 3733412.5 2 1.222936071 -0.002340903782 0.0005412691991
3506387.5 3733412.5 2 1.221045835 -0.0031461182 0.0004928446267
3506412.5 3733412.5 2 1.219784972 -0.004135359956 0.0005939873754
3506437.5 3733412.5 2 1.217402932 -0.005364023332 0.0007335737491
3506462.5 3733412.5 2 1.215187899 -0.006912961472 0.00097745462
3506487.5 3733412.5 2 1.2120423 -0.00888901871 0.001265783651
3506512.5 3733412.5 2 1.209055112 -0.01144573828 0.001855542376
3506537.5 3733412.5 2 1.204877868 -0.01479100946 0.002822966306
3506562.5 3733412.5 2 1.198810989 -0.01899066604 0.004491313817
3506587.5 3733412.5 2 1.190210703 -0.02389462638 0.006681025147
3506612.5 3733412.5 2 1.180578784 -0.02976091762 0.01026480489
3506637.5 3733412.5 2 1.165573183 -0.03411196588 0.01581510782
3506662.5 3733412.5 2 1.136964049 -0.03587149799 0.02343377905
3506687.5 3733412.5 2 1.099892239 -0.03756719037 0.03310576919
3506712.5 3733412.5 2 1.070717216 -0.04368545404 0.05702278071
3506737.5 3733412.5 2 1.165372852 -0.04243582878 0.07708922106
3506762.5 3733412.5 2 1.246783352 -0.03250280764 0.08817684585
3506787.5 3733412.5 2 1.313283387 -0.01573622344 0.09157852807
3506812.5 3733412.5 18.72330093 1.382786757 0.03200181272 0.07572223766
3506837.5 3733412.5 20.15910339 1.343903324 0.05972972876 0.05911228225
3506862.5 3733412.5 20.53490639 1.347184376 0.06958155504 0.04738334314
3506887.5 3733412.5 24.28934479 1.372383012 0.06822765369 0.03718767354
3506912.5 3733412.5 23.9158268 1.360128524 0.05053975236 0.005890824537
3506937.5 3733412.5 18.92429352 1.137941931 0.03227815701 -0.008183756308
3506962.5 3733412.5 17.83138847 0.9728080655 0.01954339439 -0.0136048793
3506987.5 3733412.5 9.506738663 0.8531341493 0.00805896723 -0.01943014911
3507012.5 3733412.5 2 0.7910152908 -0.004476468897 -0.01607502291
3507037.5 3733412.5 2 0.8328745873 -0.01249807439 -0.01734433129
3507062.5 3733412.5 2 0.8585551079 -0.01660628034 -0.01914746036
3507087.5 3733412.5 2 0.8689492818 -0.01864065607 -0.01975580797
3507112.5 3733412.5 2 0.880651161 -0.01554291155 -0.01762366517
3507137.5 3733412.5 2 0.9050928634 -0.01399521239 -0.01649166925
3507162.5 3733412.5 2 0.9264814486 -0.01376060612 -0.01561493734
3507187.5 3733412.5 2 0.9438608974 -0.0135557387 -0.01508185144
3507212.5 3733412.5 2 0.9593414849 -0.01314779072 -0.01389143808
3507237.5 3733412.5 2 0.9748049217 -0.01281963959 -0.01322546895
3507262.5 3733412.5 2 0.9896008603 -0.01255983303 -0.01244797597
3507287.5 3733412.5 2 1.002701871 -0.01230244385 -0.01197029571
3507312.5 3733412.5 2 1.015184653 -0.0120210081 -0.01102480783
3507337.5 3733412.5 2 1.026343312 -0.01174755689 -0.01042184413
3507362.5 3733412.5 2 1.03744441 -0.01148856348 -0.009729902969
3507387.5 3733412.5 2 1.047182644 -0.01121065813 -0.009306418416
3507412.5 3733412.5 2 1.056950234 -0.01093134804 -0.008549253816
3507437.5 3733412.5 2 1.065095475 -0.01065808125 -0.008026567695
3507462.5 3733412.5 2 1.073355649 -0.01040106221 -0.00745861258
3507487.5 3733412.5 2 1.08061758 -0.0101322411 -0.007123449579
3507512.5 3733412.5 2 1.088048235 -0.009873275029 -0.006540153494
3507537.5 3733412.5 2 1.09410629 -0.009615282639 -0.006124741291
3507562.5 3733412.5 2 1.100235563 -0.009366953387 -0.005686549846
3507587.5 3733412.5 2 1.10568879 -0.009116415118 -0.005432793961
3507612.5 3733412.5 2 1.111239746 -0.008874705418 -0.004988166985
3507637.5 3733412.5 2 1.115804032 -0.008635645488 -0.004675267739
3507662.5 3733412.5 2 1.120369657 -0.008408646713 -0.004349230675
3507687.5 3733412.5 2 1.124505946 -0.008183491573 -0.00416746474
3507712.5 3733412.5 2 1.128642679 -0.00796584758 -0.003828300933
3507737.5 3733412.5 2 1.132118376 -0.007751710626 -0.003597264426
3507762.5 3733412.5 2 1.1355734 -0.007547411355 -0.003357381613
3507787.5 3733412.5 2 1.138739743 -0.007347140304 -0.003229291391
3507812.5 3733412.5 2 1.141866867 -0.007152734755 -0.002968635653
3507837.5 3733412.5 2 1.144547302 -0.006963259028 -0.002798138131
3507862.5 3733412.5 2 1.147205105 -0.006782013413 -0.002619988249
3507887.5 3733412.5 2 1.149656863 -0.006603163794 -0.002531401157
3507912.5 3733412.5 2 1.152080181 -0.006430154321 -0.002329681399
3507937.5 3733412.5 2 1.154165999 -0.006262370809 -0.002203809085
3507962.5 3733412.5 2 1.156260265 -0.006102791869 -0.002070450717
3507987.5 3733412.5 2 1.158188486 -0.005944132813 -0.002010533672
3508012.5 3733412.5 2 1.160105325 -0.00578861895 -0.001852009614
3508037.5 3733412.5 2 1.16175474 -0.005637817484 -0.001758016256
3508062.5 3733412.5 2 1.163426148 -0.005495489595 -0.001655432949
3508087.5 3733412.5 2 1.164961284 -0.005356240456 -0.001615384511
3508112.5 3733412.5 2 1.166505803 -0.00521948077 -0.00149002302
3508137.5 3733412.5 2 1.167831633 -0.005085999221 -0.001420669183
3508162.5 3733412.5 2 1.169184074 -0.00495904626 -0.001340752577
3508187.5 3733412.5 2 1.170432593 -0.004833646172 -0.001316098985
3508212.5 3733412.5 2 1.171699731 -0.004712897948 -0.001214575279
3508237.5 3733412.5 2 1.172775186 -0.004595506946 -0.001162295825
3508262.5 3733412.5 2 1.173885226 -0.004482314021 -0.001098657579
3508287.5 3733412.5 2 1.174915412 -0.004371807186 -0.001085178472
3508312.5 3733412.5 2 1.175965386 -0.004264380136 -0.001001733362
3508337.5 3733412.5 2 1.176854006 -0.004159666019 -0.0009638954419
3508362.5 3733412.5 2 1.177786928 -0.004058554286 -0.0009125291061
3508387.5 3733412.5 2 1.178643149 -0.003959801846 -0.0009074309336
3508412.5 3733412.5 2 1.17954067 -0.00386450017 -0.0008378951356
3508437.5 3733412.5 2 1.180279772 -0.003771992459 -0.0008099669272
3508462.5 3733412.5 2 1.18107567 -0.003682541443 -0.0007675949571
3508487.5 3733412.5 2 1.181802408 -0.003595090971 -0.000768685812
3508512.5 3733412.5 2 1.182574983 -0.003510624033 -0.0007095836636
3508537.5 3733412.5 2 1.183204412 -0.00342880128 -0.0006898728425
3508562.5 3733412.5 2 1.183894927 -0.00334959219 -0.0006542080944
3508587.5 3733412.5 2 1.184521947 -0.003272317044 -0.0006598302001
3508612.5 3733412.5 2 1.185198849 -0.003197730555 -0.0006086879927
3508637.5 3733412.5 2 1.185744305 -0.003125661622 -0.000595449658
3508662.5 3733412.5 2 1.186354165 -0.003055813312 -0.0005647951945
3508687.5 3733412.5 2 1.186904499 -0.002987828585 -0.000573854882
3508712.5 3733412.5 2 1.187508044 -0.002922283318 -0.0005288382169
3508737.5 3733412.5 2 1.187989321 -0.002859148405 -0.0005207379023
3508762.5 3733412.5 2 1.188537771 -0.002797922466 -0.000493816499
3508787.5 3733412.5 2 1.189029357 -0.002738500055 -0.0005055286282
3508812.5 3733412.5 2 1.189576919 -0.002681299681 -0.0004652748008
3508837.5 3733412.5 2 1.190009315 -0.002626422674 -0.0004613319472
3508862.5 3733412.5 2 1.190511222 -0.002573197286 -0.0004372226142
3508887.5 3733412.5 2 1.190957929 -0.002521710632 -0.0004510242844
3508912.5 3733412.5 2 1.191462956 -0.002472239178 -0.0004144903271
3508937.5 3733412.5 2 1.191858334 -0.002424953269 -0.0004139502315
3508962.5 3733412.5 2 1.192325311 -0.002379061846 -0.0003919569621
3508987.5 3733412.5 2 1.192738011 -0.002334816764 -0.0004074327596
3509012.5 3733412.5 2 1.19321105 -0.002292357457 -0.0003738138846
3509037.5 3733412.5 2 1.193578641 -0.002251926248 -0.000376086944
3509062.5 3733412.5 2 1.194019654 -0.002212628206 -0.0003556819747
3509087.5 3733412.5 2 1.19440679 -0.002174841042 -0.0003725120768
3509112.5 3733412.5 2 1.194856076 -0.002138621314 -0.0003411710258
3509137.5 3733412.5 2 1.195203201 -0.002104239982 -0.0003457858644
3509162.5 3733412.5 2 1.195625457 -0.002070759768 -0.0003265606412
3509187.5 3733412.5 2 1.19599383 -0.002038658317 -0.0003445073836
3509212.5 3733412.5 2 1.196425904 -0.002007909483 -0.0003149541532
3509237.5 3733412.5 2 1.19675819 -0.001978853015 -0.0003215471476
3509262.5 3733412.5 2 1.197167067 -0.00195049331 -0.0003031964928
3509287.5 3733412.5 2 1.197521763 -0.001923341948 -0.0003220762008
3509312.5 3733412.5 2 1.197941654 -0.001897357963 -0.0002939377208
3509337.5 3733412.5 2 1.198263719 -0.001872886797 -0.0003022001676
3509362.5 3733412.5 2 1.198663635 -0.001848925251 -0.0002843415848
3509387.5 3733412.5 2 1.199008604 -0.001826034118 -0.0003038939783
3509412.5 3733412.5 2 1.199419797 -0.001804116175 -0.0002767318915
3509437.5 3733412.5 2 1.199734337 -0.001783527243 -0.0002863571317
